t # 1
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 1
v 8 0
v 9 0
v 10 1
v 11 0
v 12 2
v 13 3
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
e 6 15 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 12 13 1
e 12 14 1
e 12 15 1
e 13 14 1
e 13 15 1
e 14 15 1
t # 251
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 1
v 14 0
v 15 5
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 12 13 1
e 12 14 1
e 12 15 1
e 13 14 1
e 13 15 1
e 14 15 1
t # 252
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 2
v 14 0
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 11 12 1
e 11 13 1
e 11 14 1
e 12 13 1
e 12 14 1
e 13 14 1
t # 253
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 2
v 14 0
v 15 0
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 12 13 1
e 12 14 1
e 12 15 1
e 13 14 1
e 13 15 1
e 14 15 1
t # 254
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 2
v 14 0
v 15 0
v 16 0
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 0 16 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 1 16 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 2 16 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 3 16 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 4 16 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 5 16 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 6 16 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 7 16 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 8 16 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 9 16 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 10 16 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 11 16 1
e 12 13 1
e 12 14 1
e 12 15 1
e 12 16 1
e 13 14 1
e 13 15 1
e 13 16 1
e 14 15 1
e 14 16 1
e 15 16 1
t # 255
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 1
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 10 11 1
e 10 12 1
e 10 13 1
e 11 12 1
e 11 13 1
e 12 13 1
t # 256
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 2
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 10 11 1
e 10 12 1
e 10 13 1
e 11 12 1
e 11 13 1
e 12 13 1
t # 257
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 1
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 0 16 1
e 0 17 1
e 0 18 1
e 0 19 1
e 0 20 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 1 16 1
e 1 17 1
e 1 18 1
e 1 19 1
e 1 20 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 2 16 1
e 2 17 1
e 2 18 1
e 2 19 1
e 2 20 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 3 16 1
e 3 17 1
e 3 18 1
e 3 19 1
e 3 20 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 4 16 1
e 4 17 1
e 4 18 1
e 4 19 1
e 4 20 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 5 16 1
e 5 17 1
e 5 18 1
e 5 19 1
e 5 20 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 6 16 1
e 6 17 1
e 6 18 1
e 6 19 1
e 6 20 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 7 16 1
e 7 17 1
e 7 18 1
e 7 19 1
e 7 20 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 8 16 1
e 8 17 1
e 8 18 1
e 8 19 1
e 8 20 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 9 16 1
e 9 17 1
e 9 18 1
e 9 19 1
e 9 20 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 10 16 1
e 10 17 1
e 10 18 1
e 10 19 1
e 10 20 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 11 16 1
e 11 17 1
e 11 18 1
e 11 19 1
e 11 20 1
e 12 13 1
e 12 14 1
e 12 15 1
e 12 16 1
e 12 17 1
e 12 18 1
e 12 19 1
e 12 20 1
e 13 14 1
e 13 15 1
e 13 16 1
e 13 17 1
e 13 18 1
e 13 19 1
e 13 20 1
e 14 15 1
e 14 16 1
e 14 17 1
e 14 18 1
e 14 19 1
e 14 20 1
e 15 16 1
e 15 17 1
e 15 18 1
e 15 19 1
e 15 20 1
e 16 17 1
e 16 18 1
e 16 19 1
e 16 20 1
e 17 18 1
e 17 19 1
e 17 20 1
e 18 19 1
e 18 20 1
e 19 20 1
t # 258
v 0 0
v 1 0
v 2 0
v 3 1
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 1
v 11 0
v 12 0
v 13 1
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 0 16 1
e 0 17 1
e 0 18 1
e 0 19 1
e 0 20 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 1 16 1
e 1 17 1
e 1 18 1
e 1 19 1
e 1 20 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 2 16 1
e 2 17 1
e 2 18 1
e 2 19 1
e 2 20 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 3 16 1
e 3 17 1
e 3 18 1
e 3 19 1
e 3 20 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 4 16 1
e 4 17 1
e 4 18 1
e 4 19 1
e 4 20 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 5 16 1
e 5 17 1
e 5 18 1
e 5 19 1
e 5 20 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 6 16 1
e 6 17 1
e 6 18 1
e 6 19 1
e 6 20 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 7 16 1
e 7 17 1
e 7 18 1
e 7 19 1
e 7 20 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 8 16 1
e 8 17 1
e 8 18 1
e 8 19 1
e 8 20 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 9 16 1
e 9 17 1
e 9 18 1
e 9 19 1
e 9 20 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 10 16 1
e 10 17 1
e 10 18 1
e 10 19 1
e 10 20 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 11 16 1
e 11 17 1
e 11 18 1
e 11 19 1
e 11 20 1
e 12 13 1
e 12 14 1
e 12 15 1
e 12 16 1
e 12 17 1
e 12 18 1
e 12 19 1
e 12 20 1
e 13 14 1
e 13 15 1
e 13 16 1
e 13 17 1
e 13 18 1
e 13 19 1
e 13 20 1
e 14 15 1
e 14 16 1
e 14 17 1
e 14 18 1
e 14 19 1
e 14 20 1
e 15 16 1
e 15 17 1
e 15 18 1
e 15 19 1
e 15 20 1
e 16 17 1
e 16 18 1
e 16 19 1
e 16 20 1
e 17 18 1
e 17 19 1
e 17 20 1
e 18 19 1
e 18 20 1
e 19 20 1
t # 259
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 1
v 6 1
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 1
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 2
v 23 2
v 24 0
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 0 16 1
e 0 17 1
e 0 18 1
e 0 19 1
e 0 20 1
e 0 21 1
e 0 22 1
e 0 23 1
e 0 24 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 1 16 1
e 1 17 1
e 1 18 1
e 1 19 1
e 1 20 1
e 1 21 1
e 1 22 1
e 1 23 1
e 1 24 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 2 16 1
e 2 17 1
e 2 18 1
e 2 19 1
e 2 20 1
e 2 21 1
e 2 22 1
e 2 23 1
e 2 24 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 3 16 1
e 3 17 1
e 3 18 1
e 3 19 1
e 3 20 1
e 3 21 1
e 3 22 1
e 3 23 1
e 3 24 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 4 16 1
e 4 17 1
e 4 18 1
e 4 19 1
e 4 20 1
e 4 21 1
e 4 22 1
e 4 23 1
e 4 24 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 5 16 1
e 5 17 1
e 5 18 1
e 5 19 1
e 5 20 1
e 5 21 1
e 5 22 1
e 5 23 1
e 5 24 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 6 16 1
e 6 17 1
e 6 18 1
e 6 19 1
e 6 20 1
e 6 21 1
e 6 22 1
e 6 23 1
e 6 24 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 7 16 1
e 7 17 1
e 7 18 1
e 7 19 1
e 7 20 1
e 7 21 1
e 7 22 1
e 7 23 1
e 7 24 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 8 16 1
e 8 17 1
e 8 18 1
e 8 19 1
e 8 20 1
e 8 21 1
e 8 22 1
e 8 23 1
e 8 24 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 9 16 1
e 9 17 1
e 9 18 1
e 9 19 1
e 9 20 1
e 9 21 1
e 9 22 1
e 9 23 1
e 9 24 1
e 10 11 1
e 10 12 1
e 10 13 1
e 10 14 1
e 10 15 1
e 10 16 1
e 10 17 1
e 10 18 1
e 10 19 1
e 10 20 1
e 10 21 1
e 10 22 1
e 10 23 1
e 10 24 1
e 11 12 1
e 11 13 1
e 11 14 1
e 11 15 1
e 11 16 1
e 11 17 1
e 11 18 1
e 11 19 1
e 11 20 1
e 11 21 1
e 11 22 1
e 11 23 1
e 11 24 1
e 12 13 1
e 12 14 1
e 12 15 1
e 12 16 1
e 12 17 1
e 12 18 1
e 12 19 1
e 12 20 1
e 12 21 1
e 12 22 1
e 12 23 1
e 12 24 1
e 13 14 1
e 13 15 1
e 13 16 1
e 13 17 1
e 13 18 1
e 13 19 1
e 13 20 1
e 13 21 1
e 13 22 1
e 13 23 1
e 13 24 1
e 14 15 1
e 14 16 1
e 14 17 1
e 14 18 1
e 14 19 1
e 14 20 1
e 14 21 1
e 14 22 1
e 14 23 1
e 14 24 1
e 15 16 1
e 15 17 1
e 15 18 1
e 15 19 1
e 15 20 1
e 15 21 1
e 15 22 1
e 15 23 1
e 15 24 1
e 16 17 1
e 16 18 1
e 16 19 1
e 16 20 1
e 16 21 1
e 16 22 1
e 16 23 1
e 16 24 1
e 17 18 1
e 17 19 1
e 17 20 1
e 17 21 1
e 17 22 1
e 17 23 1
e 17 24 1
e 18 19 1
e 18 20 1
e 18 21 1
e 18 22 1
e 18 23 1
e 18 24 1
e 19 20 1
e 19 21 1
e 19 22 1
e 19 23 1
e 19 24 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 24 1
e 21 22 1
e 21 23 1
e 21 24 1
e 22 23 1
e 22 24 1
e 23 24 1
t # 260
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 1
v 6 1
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 1
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 2
e 0 1 1
e 0 2 1
e 0 3 1
e 0 4 1
e 0 5 1
e 0 6 1
e 0 7 1
e 0 8 1
e 0 9 1
e 0 10 1
e 0 11 1
e 0 12 1
e 0 13 1
e 0 14 1
e 0 15 1
e 0 16 1
e 0 17 1
e 0 18 1
e 0 19 1
e 0 20 1
e 0 21 1
e 0 22 1
e 1 2 1
e 1 3 1
e 1 4 1
e 1 5 1
e 1 6 1
e 1 7 1
e 1 8 1
e 1 9 1
e 1 10 1
e 1 11 1
e 1 12 1
e 1 13 1
e 1 14 1
e 1 15 1
e 1 16 1
e 1 17 1
e 1 18 1
e 1 19 1
e 1 20 1
e 1 21 1
e 1 22 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 6 1
e 2 7 1
e 2 8 1
e 2 9 1
e 2 10 1
e 2 11 1
e 2 12 1
e 2 13 1
e 2 14 1
e 2 15 1
e 2 16 1
e 2 17 1
e 2 18 1
e 2 19 1
e 2 20 1
e 2 21 1
e 2 22 1
e 3 4 1
e 3 5 1
e 3 6 1
e 3 7 1
e 3 8 1
e 3 9 1
e 3 10 1
e 3 11 1
e 3 12 1
e 3 13 1
e 3 14 1
e 3 15 1
e 3 16 1
e 3 17 1
e 3 18 1
e 3 19 1
e 3 20 1
e 3 21 1
e 3 22 1
e 4 5 1
e 4 6 1
e 4 7 1
e 4 8 1
e 4 9 1
e 4 10 1
e 4 11 1
e 4 12 1
e 4 13 1
e 4 14 1
e 4 15 1
e 4 16 1
e 4 17 1
e 4 18 1
e 4 19 1
e 4 20 1
e 4 21 1
e 4 22 1
e 5 6 1
e 5 7 1
e 5 8 1
e 5 9 1
e 5 10 1
e 5 11 1
e 5 12 1
e 5 13 1
e 5 14 1
e 5 15 1
e 5 16 1
e 5 17 1
e 5 18 1
e 5 19 1
e 5 20 1
e 5 21 1
e 5 22 1
e 6 7 1
e 6 8 1
e 6 9 1
e 6 10 1
e 6 11 1
e 6 12 1
e 6 13 1
e 6 14 1
e 6 15 1
e 6 16 1
e 6 17 1
e 6 18 1
e 6 19 1
e 6 20 1
e 6 21 1
e 6 22 1
e 7 8 1
e 7 9 1
e 7 10 1
e 7 11 1
e 7 12 1
e 7 13 1
e 7 14 1
e 7 15 1
e 7 16 1
e 7 17 1
e 7 18 1
e 7 19 1
e 7 20 1
e 7 21 1
e 7 22 1
e 8 9 1
e 8 10 1
e 8 11 1
e 8 12 1
e 8 13 1
e 8 14 1
e 8 15 1
e 8 16 1
e 8 17 1
e 8 18 1
e 8 19 1
e 8 20 1
e 8 21 1
e 8 22 1
e 9 10 1
e 9 11 1
e 9 12 1
e 9 13 1
e 9 14 1
e 9 15 1
e 9 16 1
e 9 17 1
e 9 18 1
e 9 19 1
